MiDAS Daily RMS peaks — 20260608
Total: 699 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=3.0833  std=7.0146  min=0.9970  Q25=1.8980  median=2.7315  Q75=3.4877  max=183.6608
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-08 08:04:23    2.1848        noise
001  2026-06-08 08:04:36    1.9916        noise
002  2026-06-08 08:04:51    2.2810        noise
003  2026-06-08 08:05:42    2.0785        noise
004  2026-06-08 08:06:02    1.8338        noise
005  2026-06-08 08:06:14    3.8584        noise
006  2026-06-08 08:07:19    2.2258        noise
007  2026-06-08 08:08:37    2.6356        noise
008  2026-06-08 08:08:53    2.7675        noise
009  2026-06-08 08:09:08    3.6190        noise
010  2026-06-08 08:10:49    2.3579        noise
011  2026-06-08 08:11:53    3.9294        noise
012  2026-06-08 08:12:45    2.0234        noise
013  2026-06-08 08:13:47    3.1373        noise
014  2026-06-08 08:14:21    2.5295        noise
015  2026-06-08 08:15:00    3.3782        noise
016  2026-06-08 08:16:37    3.1179        noise
017  2026-06-08 08:17:13    2.5290        noise
018  2026-06-08 08:17:58    2.3816        noise
019  2026-06-08 08:19:54    2.6519        noise
020  2026-06-08 08:20:22    2.3963        noise
021  2026-06-08 08:21:02    3.5691        noise
022  2026-06-08 08:21:17    2.1515        noise
023  2026-06-08 08:22:33    2.2141        noise
024  2026-06-08 08:22:49    2.2416        noise
025  2026-06-08 08:23:09    2.4617        noise
026  2026-06-08 08:25:24    2.6226        noise
027  2026-06-08 08:25:47    3.7846        noise
028  2026-06-08 08:26:29    4.3897        noise
029  2026-06-08 08:27:40    3.0791        noise
030  2026-06-08 08:28:49    3.3691        noise
031  2026-06-08 08:29:03    3.0611        noise
032  2026-06-08 08:32:46    2.4004        noise
033  2026-06-08 08:33:11    3.7647        noise
034  2026-06-08 08:34:33    2.0530        noise
035  2026-06-08 08:34:58    2.3389        up
036  2026-06-08 08:37:28    3.1736        down
037  2026-06-08 08:39:25    3.1006        noise
038  2026-06-08 08:42:05    2.6026        noise
039  2026-06-08 08:44:22    2.3436        noise
040  2026-06-08 08:44:47    2.7686        noise
041  2026-06-08 08:45:11    2.5607        down
042  2026-06-08 08:45:23    2.5316        noise
043  2026-06-08 08:46:45    2.5006        noise
044  2026-06-08 08:49:27    3.7163        noise
