MiDAS Daily RMS peaks — 20260624
Total: 717 events

[RMS_below300m 欄位說明]
  來源  : TDMS ch 1281–1377（Hole A 下行段，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: demean → bandpass 1–20 Hz（causal sosfilt，跨檔保留 filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 1000 samples) )
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 1000 個取樣點的 RMS 振幅
  單位  : raw TDMS count（未轉換為物理應變量）
  參考值: 典型背景 ~0.5–2，大地震 > 8

RMS stats  mean=2.7949  std=0.8689  min=1.1328  Q25=2.2147  median=2.7312  Q75=3.2916  max=10.2809
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2026-06-24 08:03:04    2.4372        noise       0
001  2026-06-24 08:05:01    2.8899        noise       0
002  2026-06-24 08:07:31    2.3888        noise       0
003  2026-06-24 08:08:06    2.1681        noise       0
004  2026-06-24 08:09:32    2.8926        noise       0
005  2026-06-24 08:09:52    3.5403        noise       0
006  2026-06-24 08:11:06    3.1360        noise       0
007  2026-06-24 08:13:15    2.1877        noise       0
008  2026-06-24 08:13:36    2.8733        noise       0
009  2026-06-24 08:13:54    3.8135        noise       0
010  2026-06-24 08:14:06    2.7700        noise       0
011  2026-06-24 08:16:54    2.4017        noise       0
012  2026-06-24 08:18:24    2.2283        down        0
013  2026-06-24 08:18:43    4.2661        noise       0
014  2026-06-24 08:20:09    2.5452        noise       0
015  2026-06-24 08:20:23    2.2974        noise       0
016  2026-06-24 08:21:27    1.9533        down        0
017  2026-06-24 08:21:44    3.2106        noise       0
018  2026-06-24 08:22:07    4.2156        noise       0
019  2026-06-24 08:23:29    3.1623        noise       0
020  2026-06-24 08:24:08    3.5414        noise       0
021  2026-06-24 08:24:58    3.4285        noise       0
022  2026-06-24 08:26:09    3.1182        down        0
023  2026-06-24 08:26:33    3.9169        noise       0
024  2026-06-24 08:28:43    2.1250        noise       0
025  2026-06-24 08:30:06    3.2009        noise       0
026  2026-06-24 08:30:19    3.0466        noise       0
027  2026-06-24 08:32:11    2.4332        noise       0
028  2026-06-24 08:33:19    2.7117        noise       0
029  2026-06-24 08:34:19    3.3794        noise       0
030  2026-06-24 08:35:49    3.8015        noise       0
031  2026-06-24 08:36:30    3.8593        noise       0
032  2026-06-24 08:37:36    2.3275        noise       0
033  2026-06-24 08:39:31    2.3768        noise       0
034  2026-06-24 08:40:07    2.9794        noise       0
035  2026-06-24 08:40:34    2.1736        noise       0
036  2026-06-24 08:43:42    2.1228        noise       0
037  2026-06-24 08:44:02    2.3217        noise       0
038  2026-06-24 08:44:26    2.3792        noise       0
039  2026-06-24 08:44:43    2.5308        noise       0
040  2026-06-24 08:46:01    3.6709        noise       0
041  2026-06-24 08:46:51    3.7979        noise       0
042  2026-06-24 08:48:18    2.0326        noise       0
043  2026-06-24 08:48:52    3.0589        noise       0
044  2026-06-24 08:49:38    2.5392        noise       0
045  2026-06-24 08:51:24    4.0696        noise       0
046  2026-06-24 08:52:01    3.4720        noise       0
047  2026-06-24 08:53:11    2.0927        noise       0
048  2026-06-24 08:53:24    2.5052        noise       0
049  2026-06-24 08:53:53    2.4400        noise       0
050  2026-06-24 08:54:30    2.5946        down        0
051  2026-06-24 08:54:46    3.7118        noise       0
052  2026-06-24 08:56:42    2.4543        noise       0
053  2026-06-24 08:57:53    3.2335        noise       0
054  2026-06-24 08:58:09    2.9159        noise       0
055  2026-06-24 08:59:42    2.6629        noise       0
056  2026-06-24 08:59:59    2.5245        noise       0
057  2026-06-24 09:00:18    2.7447        noise       0
058  2026-06-24 09:00:39    2.9588        noise       0
059  2026-06-24 09:01:28    3.5779        noise       0
060  2026-06-24 09:01:50    2.8031        noise       0
061  2026-06-24 09:03:15    2.4697        noise       0
062  2026-06-24 09:03:38    3.6765        noise       0
063  2026-06-24 09:03:54    3.6734        noise       0
064  2026-06-24 09:04:11    4.1547        noise       0
065  2026-06-24 09:05:13    6.4116        up          0
066  2026-06-24 09:06:36    3.2337        noise       0
067  2026-06-24 09:06:52    4.3324        noise       0
068  2026-06-24 09:07:09    3.1009        noise       0
069  2026-06-24 09:07:21    3.1793        noise       0
070  2026-06-24 09:08:24    2.1042        noise       0
071  2026-06-24 09:08:47    2.2594        noise       0
072  2026-06-24 09:09:03    3.2242        noise       0
073  2026-06-24 09:10:11    2.4227        noise       0
074  2026-06-24 09:10:47    2.0630        noise       0
075  2026-06-24 09:11:37    2.7057        noise       0
076  2026-06-24 09:11:56    3.8010        noise       0
077  2026-06-24 09:12:26    2.5643        noise       0
078  2026-06-24 09:14:01    3.7026        noise       0
079  2026-06-24 09:15:34    2.6878        noise       0
080  2026-06-24 09:17:02    3.1842        noise       0
081  2026-06-24 09:17:34    2.8854        noise       0
082  2026-06-24 09:17:54    3.9840        noise       0
083  2026-06-24 09:18:10    3.2422        noise       0
084  2026-06-24 09:19:33    2.6504        noise       0
085  2026-06-24 09:20:07    3.5429        noise       0
086  2026-06-24 09:21:12    3.9721        noise       0
087  2026-06-24 09:21:39    3.4970        noise       0
088  2026-06-24 09:22:48    2.9394        noise       0
089  2026-06-24 09:23:55    2.2537        noise       0
090  2026-06-24 09:24:17    3.2501        noise       0
091  2026-06-24 09:24:29    3.9357        noise       0
092  2026-06-24 09:27:06    3.6405        noise       0
093  2026-06-24 09:27:21    2.7670        down        0
094  2026-06-24 09:27:34    3.5650        noise       0
095  2026-06-24 09:27:51    4.4852        noise       0
096  2026-06-24 09:29:10    3.1020        noise       0
097  2026-06-24 09:29:37    3.6078        noise       0
098  2026-06-24 09:31:21    2.9257        noise       0
099  2026-06-24 09:32:51    2.9153        noise       0
100  2026-06-24 09:36:14    2.2065        noise       0
101  2026-06-24 09:37:22    2.6486        noise       0
102  2026-06-24 09:38:15    3.0471        noise       0
103  2026-06-24 09:39:23    2.5695        noise       0
104  2026-06-24 09:39:37    2.4118        noise       0
105  2026-06-24 09:39:50    2.4810        noise       0
106  2026-06-24 09:40:20    4.4101        noise       0
107  2026-06-24 09:40:32    3.3834        noise       0
108  2026-06-24 09:41:23    3.9128        noise       0
109  2026-06-24 09:41:42    4.4608        noise       0
110  2026-06-24 09:42:01    3.8516        noise       0
111  2026-06-24 09:43:24    2.6490        noise       0
112  2026-06-24 09:44:44    3.7948        noise       0
113  2026-06-24 09:45:19    3.4568        noise       0
114  2026-06-24 09:45:40    3.8414        noise       0
115  2026-06-24 09:46:19    3.4979        noise       0
116  2026-06-24 09:49:31    3.6066        noise       0
117  2026-06-24 09:50:36    3.7306        noise       0
118  2026-06-24 09:52:25    3.6996        noise       0
119  2026-06-24 09:54:18    3.4203        noise       0
120  2026-06-24 09:54:43    2.6559        noise       0
121  2026-06-24 09:55:30    2.9769        noise       0
122  2026-06-24 09:56:02    3.1074        noise       0
123  2026-06-24 09:56:46    2.7518        noise       0
124  2026-06-24 09:58:50    2.7528        noise       0
125  2026-06-24 09:59:24    2.6830        noise       0
126  2026-06-24 10:00:10    2.0556        noise       0
127  2026-06-24 10:00:23    1.8501        noise       0
128  2026-06-24 10:02:22    1.9591        noise       0
129  2026-06-24 10:02:40    3.3788        noise       0
130  2026-06-24 10:03:56    2.6006        noise       0
131  2026-06-24 10:05:09    2.4985        noise       0
132  2026-06-24 10:06:01    2.0744        noise       0
133  2026-06-24 10:06:52    2.6500        noise       0
134  2026-06-24 10:07:06    3.1551        noise       0
135  2026-06-24 10:07:34    3.6511        noise       0
136  2026-06-24 10:08:05    3.4693        noise       0
137  2026-06-24 10:09:25    2.5325        noise       0
138  2026-06-24 10:09:43    2.6174        noise       0
139  2026-06-24 10:09:58    3.6448        noise       0
140  2026-06-24 10:12:16    3.7599        noise       0
141  2026-06-24 10:13:11    2.8821        noise       0
142  2026-06-24 10:14:14    2.3091        noise       0
143  2026-06-24 10:14:50    3.3837        noise       0
144  2026-06-24 10:16:13    2.7780        noise       0
145  2026-06-24 10:16:55    2.7860        noise       0
146  2026-06-24 10:17:45    2.6138        noise       0
147  2026-06-24 10:18:30    3.5068        noise       0
148  2026-06-24 10:18:50    2.2936        noise       0
149  2026-06-24 10:19:24    2.9906        noise       0
150  2026-06-24 10:21:34    2.4002        noise       0
151  2026-06-24 10:22:55    2.5268        noise       0
152  2026-06-24 10:24:32    2.2172        noise       0
153  2026-06-24 10:25:17    2.5583        noise       0
154  2026-06-24 10:25:34    2.0937        noise       0
155  2026-06-24 10:27:17    3.4146        noise       0
156  2026-06-24 10:28:15    2.7312        noise       0
157  2026-06-24 10:28:32    2.9156        noise       0
158  2026-06-24 10:30:17    3.6560        noise       0
159  2026-06-24 10:31:55    2.7829        noise       0
160  2026-06-24 10:33:29    2.7984        noise       0
161  2026-06-24 10:34:17    2.0021        noise       0
162  2026-06-24 10:35:03    3.4887        noise       0
163  2026-06-24 10:36:10    2.4375        noise       0
164  2026-06-24 10:36:58    2.2145        noise       0
